Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),food,food_normalized
7.8,0.082,0.035,3.0,12.1,0.2,52.0,0.5,1.2,0.006,1.1,potato cooked,potato cooked
0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.1,0.0,vivaldi potatoes sainsburys,vivaldi potatoes sainsburys
0.0,0.0,0.9,0.0,13.4,1.7,192.0,0.0,1.4,12.5,6.5,potato ham chowder soup,potato ham chowder soup
21.0,0.056,0.068,48.0,66.7,3.2,292.0,2.3,4.8,0.3,7.9,russet potato raw,russet potato raw
24.8,0.061,0.084,53.8,64.1,3.2,290.0,3.2,6.9,0.4,7.9,russet potato baked,russet potato baked
1.5,0.019,0.056,0.8,2.2,0.076,13.0,0.088,0.2,0.4,0.2,french fries,french fries
26.0,0.018,0.8,139.7,26.4,1.4,216.0,0.0,4.7,9.0,7.0,potato scalloped,potato scalloped
0.8,0.063,0.058,0.9,1.9,0.025,11.0,0.019,0.2,0.4,0.2,cottage fries,cottage fries
0.0,0.013,0.7,43.6,35.5,0.8,215.0,1.2,3.1,6.8,4.0,mashed potatoes,mashed potatoes
12.6,0.023,0.7,50.4,35.3,0.5,237.0,3.0,3.2,8.9,3.9,mashed potato with milk and butter,mashed potato with milk and butter
18.3,0.026,0.02,21.3,33.9,1.6,149.0,2.7,3.6,0.3,4.0,red potato raw,red potato raw
6.1,0.096,0.2,7.0,6.1,0.4,59.0,0.4,0.7,3.2,1.3,potato pancake,potato pancake
8.1,0.019,0.6,17.9,35.5,0.8,243.0,0.3,3.2,11.0,2.6,potato puffs,potato puffs
0.2,0.097,0.037,0.075,16.7,0.1,74.0,1.2,1.5,0.1,2.0,red potato baked,red potato baked
22.8,0.011,0.7,117.0,29.7,2.2,132.0,0.0,4.2,0.3,3.6,potatoes canned,potatoes canned
4.3,0.031,0.053,11.4,4.7,1.2,22.0,0.0,1.0,0.099,1.0,potato skin raw,potato skin raw
0.3,0.004,0.055,0.3,0.7,0.052,4.0,0.062,0.099,0.1,0.099,shoestring french fries,shoestring french fries
0.068,0.023,0.3,0.069,15.3,0.004,144.0,0.3,1.4,9.0,1.4,hash brown potato,hash brown potato
0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,2.0,0.0,baked chips lays,baked chips lays
0.073,0.062,0.2,0.068,17.2,0.021,162.0,0.031,1.2,10.0,1.9,corn chips,corn chips
1.6,0.036,0.2,36.2,18.5,1.4,90.0,0.8,1.8,1.0,2.4,nacho cheese tortilla chips low fat,nacho cheese tortilla chips low fat
3.4,0.014,1.5,259.4,111.3,3.0,1036.0,0.0,10.3,64.7,13.9,corn chips barbecue,corn chips barbecue
1.8,0.028,0.024,109.1,50.5,1.5,490.0,1.2,3.9,29.4,5.8,corn chips unsalted,corn chips unsalted
21.1,0.1,1.5,79.5,190.1,8.1,860.0,8.4,17.0,1.4,21.9,potato chips fat free,potato chips fat free
0.0,0.0,0.0,0.0,2.1,0.0,99.0,0.4,0.0,2.2,2.0,sweet chilli kettle baked chips,sweet chilli kettle baked chips
0.1,0.067,0.022,1.4,1.6,0.008,11.0,0.04,0.2,0.6,0.049,taro chips,taro chips
43.7,0.028,0.8,35.7,113.7,2.3,801.0,0.4,10.0,35.4,12.1,potato chips reduced fat,potato chips reduced fat
0.5,0.01,0.3,8.7,19.5,1.1,150.0,1.4,1.2,6.8,2.3,onion snacks,onion snacks
92.0,0.0,0.8,122.4,98.1,3.1,843.0,0.0,8.8,46.2,14.5,potato chips cheese,potato chips cheese
0.0,0.0,0.041,0.9,1.2,0.099,9.0,0.006,0.002,0.4,0.054,yuca cassava chips,yuca cassava chips
0.095,0.052,0.1,45.0,22.6,0.5,117.0,0.2,1.5,1.6,3.1,tortilla chips low fat,tortilla chips low fat
0.0,0.0,1.0,265.3,124.2,2.7,992.0,6.0,7.9,48.8,14.2,ranch flavor tortilla chips,ranch flavor tortilla chips
9.3,0.045,0.021,7.2,15.9,0.5,161.0,0.007,1.4,10.4,2.1,potato chips,potato chips
0.092,0.006,0.077,0.014,20.3,0.2,142.0,0.2,1.6,6.2,2.1,tortilla chips,tortilla chips
0.0,0.088,0.05,16.5,15.9,0.6,149.0,2.5,2.5,9.1,0.8,sweet potato chips,sweet potato chips
0.038,0.023,0.2,0.002,18.2,0.071,156.0,0.8,1.5,8.2,2.2,nacho cheese tortilla chips,nacho cheese tortilla chips
1.4,0.002,0.3,14.7,17.1,0.4,134.0,1.1,1.3,6.6,1.5,vegetable chips,vegetable chips
2.0,0.022,1.8,351.9,143.2,4.6,1090.0,0.0,12.0,54.9,17.9,taco flavor tortilla chips,taco flavor tortilla chips
67.1,0.2,1.3,99.0,104.5,3.8,970.0,14.0,8.7,64.2,15.2,potato chips barbecue,potato chips barbecue
0.039,0.2,0.3,0.051,20.5,0.065,137.0,1.4,1.1,4.6,3.5,pita chips,pita chips
73.9,0.1,1.1,142.6,102.0,3.2,1051.0,0.0,10.3,67.1,16.0,potato chips sour cream and onion,potato chips sour cream and onion
16.7,0.094,49.4,354.2,53.6,9.2,780.0,5.8,3.7,60.2,5.8,adobo fresco,adobo fresco
4.5,0.093,0.003,1.4,0.6,0.051,3.0,0.4,0.1,0.089,0.1,chili pepper sauce red,chili pepper sauce red
0.0,0.0,0.2,8.2,1.0,0.039,132.0,1.0,0.0,14.7,0.3,creamy ranch sauce mcdonalds,creamy ranch sauce mcdonalds
0.7,0.038,0.2,2.7,4.5,0.073,19.0,3.7,0.053,0.066,0.2,catsup,catsup
10.2,0.07,0.03,0.8,0.8,0.023,3.0,0.4,0.3,0.032,0.1,chili pepper sauce green,chili pepper sauce green
0.012,0.043,1.4,7.7,0.7,0.1,6.0,0.7,0.0,0.013,0.9,fish sauce,fish sauce
0.0,0.0,0.3,6.1,6.8,0.08,56.0,6.6,0.045,3.4,0.0,coleslaw dressing reduced fat,coleslaw dressing reduced fat
0.1,0.046,0.094,13.6,0.6,0.091,21.0,0.6,0.0,2.0,0.4,sour dressing,sour dressing
348.4,0.062,0.017,16.7,22.6,0.4,86.0,14.0,8.6,0.3,0.8,guava sauce cooked,guava sauce cooked
0.3,0.2,0.9,0.0,21.8,0.3,136.0,9.5,5.0,2.9,5.5,pizza sauce,pizza sauce
0.3,0.0,0.2,1.7,11.0,0.2,48.0,10.0,0.0,0.3,0.2,sweetn sour sauce mcdonalds,sweetn sour sauce mcdonalds
0.4,0.0,0.035,1.6,0.8,0.013,4.0,0.6,0.3,0.002,0.028,nance syrup,nance syrup
0.0,0.066,0.072,1.8,4.7,0.1,37.0,4.6,0.2,2.2,0.072,french dressing reduced fat,french dressing reduced fat
0.09,0.012,0.1,2.9,0.5,0.055,76.0,0.3,0.0,8.2,0.2,peppercorn dressing,peppercorn dressing
0.0,0.0,0.096,31.5,15.7,0.8,61.0,15.7,0.0,0.0,0.0,sorghum syrup,sorghum syrup
0.0,0.04,0.1,7.0,3.7,0.1,17.0,0.7,0.088,0.3,0.039,ranch dressing fat free,ranch dressing fat free
0.0,0.065,0.2,3.6,2.8,0.016,17.0,2.4,0.053,0.7,0.028,caesar dressing low calorie,caesar dressing low calorie
1.3,0.057,0.065,0.6,0.6,0.078,2.0,0.6,0.0,0.0,0.082,sweet sour dressing,sweet sour dressing
0.0,0.0,0.1,1.0,2.5,0.008,13.0,1.6,0.3,0.4,0.043,mayonnaise imitation fat free,mayonnaise imitation fat free
42.0,0.036,2.4,41.2,11.2,1.9,488.0,0.0,3.5,37.5,26.4,sofrito,sofrito
0.092,0.042,0.3,7.7,3.9,0.6,27.0,0.5,0.3,1.0,0.8,turkey gravy instant,turkey gravy instant
0.0,0.036,0.7,4.5,2.8,0.3,16.0,2.5,0.016,0.015,1.1,teriyaki sauce,teriyaki sauce
0.2,0.032,0.083,0.083,13.0,0.3,59.0,8.7,3.7,0.7,2.9,tomato sauce,tomato sauce
0.031,0.0,0.2,7.5,6.5,0.1,28.0,5.2,0.032,0.053,0.1,barbecue sauce kraft,barbecue sauce kraft
5.5,0.033,0.076,11.1,107.8,0.6,418.0,105.0,2.8,0.4,0.6,cranberry sauce sweetened,cranberry sauce sweetened
0.0,0.055,0.1,2.2,3.8,0.01,62.0,3.2,0.024,5.3,0.1,coleslaw dressing,coleslaw dressing
1.7,0.061,1.0,67.2,16.2,0.2,77.0,0.0,1.4,0.7,2.2,onion gravy dry,onion gravy dry
0.0,0.0,0.065,2.9,16.9,0.0,62.0,16.9,0.0,0.09,0.0,corn syrup light,corn syrup light
1.3,0.0,0.1,0.6,0.3,0.057,49.0,0.3,0.04,5.3,0.3,bacon tomato dressing,bacon tomato dressing
0.0,0.0,0.064,1.0,13.9,0.038,53.0,8.4,0.0,0.075,0.0,pancake syrup,pancake syrup
0.0,0.0,0.071,4.3,2.7,0.1,14.0,2.4,0.0,0.0,0.041,balsamic vinegar,balsamic vinegar
0.051,0.081,0.2,6.0,3.2,0.1,29.0,0.6,0.2,1.9,0.2,ranch dressing reduced fat,ranch dressing reduced fat
0.0,0.076,0.3,3.1,10.3,0.1,46.0,9.6,0.4,0.3,0.4,barbecue sauce mcdonalds,barbecue sauce mcdonalds
0.0,0.0,0.076,0.0,0.4,0.0,72.0,0.4,0.0,8.0,0.0,vinegar oil dressing,vinegar oil dressing
0.04,0.014,0.1,9.7,4.0,0.048,66.0,3.9,0.03,5.5,0.2,poppyseed dressing,poppyseed dressing
0.006,0.056,0.019,1.8,3.5,0.07,70.0,2.4,0.057,6.1,0.1,honey mustard dressing,honey mustard dressing
0.0,0.027,0.1,0.8,5.1,0.081,21.0,2.6,0.4,0.024,0.01,french dressing fat free,french dressing fat free
0.0,0.0,0.024,0.9,0.089,0.002,3.0,0.063,0.0,0.0,0.0,vinegar,vinegar
0.055,0.0,0.012,0.5,1.3,0.096,13.0,1.1,0.075,0.9,0.07,spray dressing,spray dressing
0.3,0.049,0.2,3.6,5.8,0.053,25.0,2.7,0.2,0.2,0.2,honey mustard dressing fat free,honey mustard dressing fat free
0.0,0.056,1.4,16.7,13.0,1.6,119.0,0.0,1.0,6.4,3.0,mushroom gravy,mushroom gravy
2.0,0.018,0.9,295.0,22.9,0.8,368.0,11.0,0.5,26.6,9.6,white sauce,white sauce
5.3,0.062,1.1,71.3,19.9,2.1,129.0,14.5,4.8,3.9,3.7,marinara pasta sauce,marinara pasta sauce
30.4,0.016,1.1,31.9,20.7,2.2,86.0,14.1,3.7,0.3,3.6,tomato sauce with mushrooms,tomato sauce with mushrooms
0.095,0.04,0.4,9.3,4.3,0.3,25.0,1.7,0.2,0.6,0.6,pork gravy powder,pork gravy powder
0.0,0.067,1.5,14.0,11.2,1.6,123.0,0.5,0.9,5.5,8.7,beef gravy,beef gravy
0.037,0.048,0.1,5.1,1.1,0.067,64.0,1.0,0.094,6.5,0.3,green goddess dressing,green goddess dressing
1.0,0.095,2.0,245.0,27.9,0.4,358.0,4.9,1.8,23.8,7.9,salsa con queso,salsa con queso
2.2,0.009,0.2,18.2,3.3,0.9,13.0,1.7,0.0,0.0,0.0,worcestershire sauce,worcestershire sauce
0.1,0.037,0.2,5.6,6.9,0.1,29.0,5.7,0.2,0.1,0.1,barbecue sauce,barbecue sauce
31.1,0.003,1.3,41.7,24.4,2.3,103.0,0.0,4.4,0.5,3.8,tomato sauce with onions,tomato sauce with onions
0.048,0.029,0.3,7.9,3.6,0.1,22.0,0.0,0.1,0.6,0.6,brown gravy dry,brown gravy dry
0.0,0.055,0.2,10.9,2.1,0.042,14.0,0.6,0.0,0.4,0.3,blue cheese dressing light,blue cheese dressing light
21.0,0.053,1.2,41.5,17.7,8.5,81.0,0.0,3.4,0.7,3.5,spanish tomato sauce,spanish tomato sauce
0.036,0.005,0.5,5.8,2.0,0.069,9.0,0.0,0.024,0.066,0.2,oyster sauce,oyster sauce
0.067,0.08,0.002,46.7,0.8,0.047,30.0,0.033,0.071,2.2,1.5,cheese sauce,cheese sauce
0.097,0.069,0.3,5.1,7.1,0.2,35.0,4.4,0.4,0.5,0.5,hoisin sauce,hoisin sauce
0.2,0.042,0.1,0.5,5.3,0.1,20.0,4.4,0.2,0.061,0.097,pickle relish,pickle relish
24.4,0.035,1.3,90.3,25.0,2.1,144.0,0.0,5.4,4.7,5.2,tomato sauce with herbs cheese,tomato sauce with herbs cheese
0.6,0.0,0.1,3.8,2.5,0.1,73.0,2.6,0.0,7.2,0.1,french dressing,french dressing
0.0,0.0,0.0,0.0,0.087,0.0,15.0,0.2,0.0,1.7,0.0,mayonnaise hellmanns,mayonnaise hellmanns
0.0,0.0,0.086,30.8,19.1,0.088,76.0,17.0,0.0,0.0,0.0,canadian maple syrup,canadian maple syrup
0.0,0.0,0.059,20.4,13.4,0.014,52.0,13.6,0.0,0.047,0.09,maple syrup,maple syrup
0.094,0.0,0.2,6.9,6.4,0.1,27.0,5.6,0.2,0.1,0.1,barbecue sauce bulls eye,barbecue sauce bulls eye
0.093,0.061,0.1,0.024,0.9,0.085,65.0,0.7,0.0,6.7,0.2,ranch dressing,ranch dressing
0.0,0.0,0.0,0.0,0.2,0.0,15.0,0.0,0.0,0.0,0.0,tomato ketchup mp,tomato ketchup mp
0.09,0.082,0.1,0.05,1.4,0.039,36.0,0.5,0.0,3.3,0.032,mayonnaise light,mayonnaise light
0.0,0.0,0.081,1.1,0.066,0.0,103.0,0.093,0.0,11.7,0.0,mayonnaise dressing,mayonnaise dressing
0.0,0.091,0.05,12.8,15.0,0.2,67.0,15.0,0.0,0.0,1.3,malt syrup,malt syrup
1.8,0.077,1.4,37.5,14.5,0.3,86.0,0.0,0.0,2.0,3.3,gravy dry,gravy dry
49.5,0.0,0.063,30.3,127.1,0.6,490.0,0.0,0.0,0.3,0.8,cranberry orange relish,cranberry orange relish
0.057,0.098,0.2,7.1,0.5,0.2,80.0,0.4,0.036,8.5,0.3,caesar dressing,caesar dressing
0.011,0.042,0.1,0.059,1.8,0.063,35.0,1.6,0.0,3.1,0.032,italian dressing,italian dressing
0.1,0.033,0.3,7.8,4.0,0.5,25.0,0.6,0.2,0.8,0.6,brown gravy instant,brown gravy instant
0.069,0.025,0.1,13.4,0.4,0.069,15.0,0.4,0.0,1.1,0.8,roquefort cheese dressing,roquefort cheese dressing
0.1,0.072,0.2,5.6,0.7,0.058,71.0,0.5,0.045,7.7,0.2,blue cheese dressing,blue cheese dressing
0.3,0.085,0.1,3.6,19.7,0.1,80.0,9.9,0.2,0.063,0.1,duck sauce,duck sauce
2.4,0.045,1.1,9.4,5.9,1.4,38.0,0.0,0.0,0.5,2.8,au jus,au jus
0.0,0.0,0.047,3.6,15.5,0.044,57.0,15.5,0.0,0.0,0.0,corn syrup dark,corn syrup dark
0.061,0.052,0.2,6.0,3.2,0.1,30.0,0.6,0.2,1.9,0.2,buttermilk dressing light,buttermilk dressing light
0.0,0.0,0.011,1.0,0.1,0.052,3.0,0.018,0.0,0.0,0.0,cider vinegar,cider vinegar
0.3,0.008,0.1,3.9,2.0,0.047,32.0,0.6,0.078,2.5,0.2,tartar sauce,tartar sauce
3.5,0.045,0.1,0.4,0.031,0.035,1.0,0.065,0.071,0.018,0.024,pepper hot sauce,pepper hot sauce
1.0,0.033,0.083,1.2,1.2,0.087,6.0,0.6,0.4,0.095,0.2,tomato chili sauce,tomato chili sauce
0.015,0.087,0.3,10.2,4.6,0.2,26.0,0.0,0.0,0.5,0.7,turkey gravy dry,turkey gravy dry
0.3,0.055,0.1,5.4,1.2,0.007,5.0,0.7,0.3,0.039,0.3,salsa sauce,salsa sauce
1.2,0.044,0.3,3.2,3.7,0.2,16.0,1.7,0.3,0.004,0.2,steak sauce,steak sauce
0.0,0.0,0.007,41.0,14.9,0.9,58.0,14.9,0.0,0.068,0.0,molasses,molasses
0.026,0.031,0.2,4.2,1.2,0.036,7.0,1.2,0.077,0.1,0.1,italian dressing fat free,italian dressing fat free
0.021,0.032,0.1,2.3,8.1,0.3,35.0,0.0,0.1,0.2,0.2,plum sauce,plum sauce
0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.2,0.0,chow mein stir fry master foods,chow mein stir fry master foods
0.01,0.065,0.3,9.4,4.1,0.4,25.0,1.6,0.3,0.6,0.7,beef gravy instant,beef gravy instant
0.081,0.056,0.039,0.027,0.6,0.052,2.0,0.4,0.2,0.085,0.003,horseradish,horseradish
0.0,0.0,0.038,1.2,13.4,0.011,54.0,9.3,0.0,0.0,0.0,grenadine,grenadine
0.2,0.059,0.075,0.6,0.006,0.019,1.0,0.067,0.013,0.002,0.045,tabasco sauce,tabasco sauce
1.5,0.079,0.024,1.8,6.7,0.021,26.0,3.3,0.065,0.084,0.02,sweet sour sauce,sweet sour sauce
1.8,0.084,0.034,1.4,1.0,0.079,6.0,0.5,0.3,0.1,0.2,salsa verde,salsa verde
0.04,0.082,0.7,0.094,5.1,0.046,40.0,1.2,1.1,1.2,2.6,miso,miso
7.8,0.023,0.2,55.5,6.1,1.2,76.0,0.4,0.8,4.2,8.0,sprouted soybean cooked,sprouted soybean cooked
0.0,0.2,0.083,159.8,28.6,4.9,375.0,6.5,8.2,18.6,29.6,soy flour roasted,soy flour roasted
0.0,0.3,0.085,250.8,30.7,7.2,330.0,9.3,14.1,7.8,40.0,soy flour low fat,soy flour low fat
0.007,0.2,0.2,0.0,9.9,0.1,127.0,0.0,3.8,5.8,11.1,green soybean cooked,green soybean cooked
0.0,0.0,0.03,711.0,9.1,5.1,316.0,1.6,2.4,16.6,32.8,azumaya tofu vitasoy,azumaya tofu vitasoy
0.0,0.01,0.3,50.4,2.1,4.1,96.0,0.0,1.6,1.0,22.8,soy proteins isolate,soy proteins isolate
0.048,0.2,0.03,0.013,41.8,0.2,246.0,3.2,0.5,4.7,9.2,tofu yogurt,tofu yogurt
0.0,0.047,2.1,33.1,9.1,3.5,446.0,0.0,3.7,42.5,15.4,bacon meatless,bacon meatless
0.0,0.017,0.5,54.6,11.1,5.0,304.0,0.0,5.6,16.6,27.7,meatless chicken fried,meatless chicken fried
0.6,0.2,0.1,0.0,8.4,0.3,109.0,6.1,1.0,4.8,7.1,soymilk,soymilk
0.0,0.0,0.032,77.0,115.2,2.5,463.0,24.4,5.5,0.1,0.1,soy vermicelli,soy vermicelli
0.094,0.01,0.021,0.099,1.2,0.051,35.0,0.4,0.5,2.6,2.4,tofu fried,tofu fried
0.0,0.086,0.068,184.3,15.6,4.5,320.0,0.0,0.0,17.9,30.8,tempeh,tempeh
0.029,0.021,0.081,0.0,1.7,0.2,81.0,0.0,1.2,5.2,8.9,koyadofu,koyadofu
0.0,0.066,0.3,16.2,4.5,1.2,110.0,0.7,2.6,5.0,11.8,meatless meatloaf,meatless meatloaf
0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.09,0.0,0.6,0.3,soya vanille joghurt alpro,soya vanille joghurt alpro
0.0,0.006,0.094,423.0,15.5,12.6,340.0,3.6,0.0,18.2,28.1,soybean curd cheese,soybean curd cheese
0.01,0.012,0.9,0.0,0.8,0.031,8.0,0.097,0.1,0.054,1.3,soy sauce,soy sauce
4.3,0.2,0.077,130.2,30.4,3.7,419.0,0.0,7.5,20.1,36.8,soybean dry roasted,soybean dry roasted
0.0,0.0,0.0,0.0,0.0,0.048,120.0,0.0,0.0,13.6,0.0,soybean oil,soybean oil
0.0,0.1,1.2,58.8,6.1,5.5,376.0,0.0,6.0,21.4,39.7,meatless chicken,meatless chicken
0.4,0.3,0.075,0.099,17.1,0.7,296.0,5.2,10.3,15.4,28.6,soybean cooked,soybean cooked
0.0,0.092,0.1,281.9,10.1,0.9,68.0,8.9,0.5,0.046,6.0,soymilk nonfat,soymilk nonfat
0.009,0.062,0.023,0.061,1.8,0.2,23.0,0.4,0.5,1.1,1.8,soy flour,soy flour
0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,13.6,0.0,soybean lecithin oil,soybean lecithin oil
0.2,0.096,0.06,868.0,4.7,13.3,188.0,0.0,0.7,11.9,20.0,tofu raw,tofu raw
0.0,0.098,0.2,48.4,15.0,1.5,109.0,0.5,1.0,2.1,7.5,soy chips,soy chips
74.2,0.4,0.017,504.3,28.3,9.1,376.0,0.0,10.8,17.4,33.2,green soybean raw,green soybean raw
0.0,0.087,0.3,102.7,7.2,3.1,93.0,0.0,1.6,0.1,18.0,soy proteins concentrate,soy proteins concentrate
0.077,0.013,0.005,1.4,0.043,0.0,34.0,0.0,0.0,3.8,0.052,soybean margarine,soybean margarine
0.0,0.03,0.1,281.9,20.7,0.9,107.0,8.9,0.5,0.046,6.0,chocolate soymilk nonfat,chocolate soymilk nonfat
0.1,0.035,0.07,0.0,15.3,0.2,93.0,0.0,0.0,2.1,3.9,okara,okara
0.0,0.1,0.8,36.0,11.5,3.1,284.0,1.8,6.6,13.0,30.2,meatless meatballs,meatless meatballs
0.0,0.032,0.1,60.8,15.3,1.6,131.0,9.7,1.5,4.3,7.9,vanilla soymilk,vanilla soymilk
0.0,0.4,0.017,297.7,49.0,16.7,414.0,0.0,0.0,2.9,54.8,soy meal raw,soy meal raw
0.0,0.0,0.04,199.3,17.5,1.1,104.0,8.5,1.9,1.5,4.0,soymilk low fat,soymilk low fat
0.1,0.2,0.005,0.0,6.7,0.3,85.0,0.0,0.8,4.7,9.2,sprouted soybean raw,sprouted soybean raw
11.2,0.7,0.023,515.2,56.1,29.2,830.0,13.6,17.3,37.1,67.9,soybean raw,soybean raw
0.0,0.022,0.084,27.2,2.6,0.6,55.0,0.0,0.0,3.2,5.1,tempeh cooked,tempeh cooked
0.0,0.062,0.2,298.9,9.4,1.1,83.0,1.0,1.5,2.1,6.4,vanilla soymilk light,vanilla soymilk light
0.2,0.098,0.1,0.074,24.2,0.5,153.0,19.1,1.0,3.7,5.5,chocolate soymilk,chocolate soymilk
0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,13.6,0.0,soy oil,soy oil
0.1,0.1,0.026,0.085,11.5,0.5,169.0,3.9,4.3,8.8,14.2,natto,natto
0.061,0.07,0.012,0.2,1.5,0.044,12.0,0.0,1.5,0.3,1.7,chrysanthemum raw,chrysanthemum raw
0.2,0.092,0.065,0.03,25.5,0.2,100.0,9.2,5.2,0.6,1.2,gourd cooked,gourd cooked
0.019,0.085,0.042,0.033,0.6,0.01,3.0,0.2,0.3,0.081,0.2,cauliflower raw,cauliflower raw
96.9,0.088,0.079,76.5,12.5,1.4,53.0,6.5,3.6,0.3,2.4,red cabbage raw,red cabbage raw
0.064,0.06,0.04,0.074,1.1,0.022,9.0,0.2,1.1,0.2,1.3,broccoli raab raw,broccoli raab raw
3.5,0.094,0.012,31.6,2.4,0.8,13.0,0.0,0.0,0.2,1.2,napa cabbage cooked,napa cabbage cooked
0.2,0.006,0.019,8.4,0.5,0.1,2.0,0.069,0.018,0.067,0.07,kelp,kelp
0.016,0.04,0.044,0.007,4.2,0.004,18.0,2.0,0.8,0.061,0.6,shallots raw,shallots raw
0.4,0.3,0.067,0.0,9.4,0.3,49.0,5.4,4.0,0.5,4.7,bamboo shoots raw,bamboo shoots raw
28.7,0.076,0.043,183.6,6.3,2.7,32.0,0.9,1.7,0.2,3.2,jute cooked,jute cooked
0.026,0.041,0.057,0.021,0.6,0.093,4.0,0.1,0.3,0.08,0.4,red lettuce,red lettuce
0.6,0.2,0.1,0.4,20.1,0.2,98.0,3.9,9.2,1.1,6.7,broccoli cooked,broccoli cooked
56.4,0.091,0.025,21.1,3.9,0.5,20.0,1.9,2.0,0.2,1.9,romanesco raw,romanesco raw
10.1,0.1,0.028,41.2,26.9,1.1,115.0,16.2,13.7,0.8,4.5,eggplant raw,eggplant raw
0.2,0.056,0.003,0.011,12.6,0.1,54.0,3.5,1.6,0.3,1.3,leeks raw,leeks raw
0.1,0.011,0.024,3.1,1.2,0.4,5.0,0.0,0.0,0.076,0.038,lemongrass citronella,lemongrass citronella
0.1,0.004,0.006,0.098,12.0,0.2,49.0,5.1,2.7,0.2,1.8,pumpkin cooked,pumpkin cooked
2.3,0.021,0.093,15.8,1.5,0.2,7.0,0.9,0.6,0.098,0.3,celery cooked,celery cooked
0.099,0.09,0.067,0.021,0.4,0.063,2.0,0.2,0.2,0.075,0.1,serrano pepper,serrano pepper
8.0,0.059,0.076,141.0,2.9,0.5,14.0,1.0,1.9,0.063,1.1,nopales raw,nopales raw
1.0,0.016,0.2,21.1,4.7,0.4,22.0,3.5,1.2,0.2,1.4,sweet potato leaves cooked,sweet potato leaves cooked
1.3,0.086,0.2,5.9,8.1,0.2,33.0,3.2,2.5,0.2,0.8,eggplant cooked,eggplant cooked
0.022,0.065,0.0,0.099,0.6,0.031,3.0,0.2,0.3,0.074,0.4,asparagus cooked,asparagus cooked
45.1,0.069,0.049,43.2,16.4,0.4,72.0,9.5,4.3,0.4,2.2,rutabaga cooked,rutabaga cooked
0.2,0.2,0.068,0.055,30.6,0.2,128.0,8.2,8.3,0.5,2.0,parsnips raw,parsnips raw
1.6,0.013,1.9,0.0,3.5,0.6,17.0,1.6,1.9,0.3,0.5,sour pickles,sour pickles
39.5,0.2,0.4,197.3,6.3,1.2,29.0,0.8,5.0,0.3,1.6,turnip greens cooked,turnip greens cooked
6.0,0.052,0.011,21.0,26.2,5.1,110.0,14.4,2.4,0.047,3.0,jerusalem artichokes,jerusalem artichokes
0.003,0.007,0.014,0.2,2.0,0.004,12.0,0.2,1.4,0.2,1.1,collard raw,collard raw
0.1,0.086,0.042,0.1,4.3,0.1,20.0,2.0,2.3,0.036,1.6,chrysanthemum cooked,chrysanthemum cooked
0.0,0.3,0.3,729.6,73.5,7.8,314.0,43.3,27.7,0.8,9.2,oriental radish dried,oriental radish dried
15.4,0.093,0.019,9.2,7.7,0.8,42.0,5.2,2.5,1.3,1.3,tomatillos,tomatillos
18.1,0.04,0.056,10.3,2.0,0.5,9.0,0.0,0.0,0.069,0.8,taro shoots raw,taro shoots raw
47.4,0.06,0.017,142.2,44.9,3.0,172.0,0.0,6.5,0.4,3.4,acorn squash raw,acorn squash raw
3.8,0.089,0.077,11.5,2.4,0.2,10.0,0.0,0.3,0.026,0.5,leeks dried,leeks dried
0.3,0.2,0.006,0.2,16.2,0.083,70.0,9.0,7.0,0.3,3.6,cabbage raw,cabbage raw
124.8,0.055,0.2,6.6,4.5,0.3,19.0,3.2,0.9,0.1,0.7,sweet red peppers cooked,sweet red peppers cooked
190.3,0.089,0.092,10.4,9.0,0.6,46.0,6.3,3.1,0.4,1.5,sweet red peppers raw,sweet red peppers raw
0.082,0.049,0.098,0.052,2.9,0.018,16.0,1.8,0.9,0.2,0.8,cucumber peeled,cucumber peeled
9.0,0.059,0.066,28.0,1.5,0.9,9.0,0.0,0.0,0.2,0.9,purslane raw,purslane raw
12.4,0.078,0.5,25.2,15.5,1.7,81.0,6.8,4.0,0.4,4.6,peas onions cooked,peas onions cooked
0.096,0.054,0.029,0.054,4.9,0.052,22.0,3.1,0.9,0.1,1.2,tomato cooked,tomato cooked
26.5,0.014,0.3,19.6,4.5,0.6,20.0,0.0,0.0,0.1,1.0,taro shoots cooked,taro shoots cooked
87.1,0.08,0.059,137.4,5.6,2.0,28.0,0.0,1.1,0.4,1.9,scots kale raw,scots kale raw
0.1,0.097,0.1,0.045,13.5,0.3,60.0,1.3,6.9,0.2,4.2,artichoke raw,artichoke raw
19.6,0.1,0.063,15.6,13.6,2.0,70.0,0.0,0.0,0.7,6.4,navy bean sprouts raw,navy bean sprouts raw
1.1,0.077,0.7,97.6,33.8,0.4,146.0,29.2,1.6,0.7,0.9,sweet pickles,sweet pickles
